Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Bowler,Runs,Extra Runs,Bowler Extra Runs,Extra,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,2,6,12,Paul Eccleston,Paul Tolley,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:03:53.973,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,7,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,6,No,1,3,1,1,1,2,3.27,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,3,1,13,Paul Eccleston,Elliot Derby,0,2,2,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:04:30.81,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,9,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,1,No,1,3,1,1,2,2,3.50,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,3,2,14,Paul Eccleston,Elliot Derby,2,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:05:18.633,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,11,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,2,No,1,4,3,1,2,2,4.15,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,3,3,15,Paul Eccleston,Elliot Derby,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:06:19.627,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,11,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,3,No,1,5,3,1,2,2,4.71,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,3,4,16,Paul Eccleston,Elliot Derby,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:06:39.92,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,11,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,4,No,1,6,3,1,2,2,4.40,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,3,5,17,Paul Eccleston,Elliot Derby,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:07:07.643,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,11,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,5,No,1,7,3,1,2,2,4.13,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,3,6,18,Paul Eccleston,Elliot Derby,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:07:29.723,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,11,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,6,No,1,8,3,1,2,2,3.88,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,4,1,19,James Goldsby-West,Paul Tolley,4,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:08:48.733,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,15,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,1,No,1,9,7,1,2,1,3.67,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,4,2,20,James Goldsby-West,Paul Tolley,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:08:48.91,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,16,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,2,No,1,10,8,1,2,1,4.74,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,4,3,21,Paul Eccleston,Paul Tolley,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:09:40.173,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,16,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,3,No,1,9,3,1,2,2,4.80,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,4,4,22,Paul Eccleston,Paul Tolley,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:10:17.697,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,16,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,4,No,1,10,3,1,2,2,4.57,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,4,5,23,Paul Eccleston,Paul Tolley,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:10:38.153,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,17,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,5,No,1,11,4,1,2,2,4.36,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,4,6,24,James Goldsby-West,Paul Tolley,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:11:09,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,17,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,6,No,1,11,8,1,2,1,4.43,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,5,1,25,Paul Eccleston,Elliot Derby,0,1,0,Bye,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:12:21.53,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,18,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,1,No,1,12,4,1,3,2,4.25,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,5,2,26,James Goldsby-West,Elliot Derby,2,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:12:32.06,0,Steventon CC Midweek XI,Bowl,North,Paul Eccleston,20,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,2,No,1,12,10,1,3,1,4.32,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,5,3,27,James Goldsby-West,Elliot Derby,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:12:44.483,0,Steventon CC Midweek XI,Bowl,North,Paul Eccleston,21,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,3,No,1,13,11,1,3,1,4.62,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,5,4,28,Paul Eccleston,Elliot Derby,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:13:01.02,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,21,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,4,No,1,13,4,1,3,2,4.67,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,5,5,29,Paul Eccleston,Elliot Derby,4,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:13:58.01,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,25,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,5,No,1,14,8,1,3,2,4.50,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,5,6,30,Paul Eccleston,Elliot Derby,0,2,2,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:13:58.09,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,27,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,6,No,1,14,8,1,3,2,5.17,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,6,1,31,James Goldsby-West,Paul Tolley,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:14:42.617,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,27,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,1,No,1,14,11,1,3,1,5.40,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,6,2,32,James Goldsby-West,Paul Tolley,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:15:32.707,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,27,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,2,No,1,15,11,1,3,1,5.23,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,6,3,33,James Goldsby-West,Paul Tolley,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:16:06.067,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,27,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,3,No,1,16,11,1,3,1,5.06,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,6,4,34,James Goldsby-West,Paul Tolley,6,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:17:07.913,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,33,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,4,No,1,17,17,1,3,1,4.91,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,6,5,35,James Goldsby-West,Paul Tolley,4,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:18:01.677,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,37,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,5,No,1,18,21,1,3,1,5.82,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,6,6,36,James Goldsby-West,Paul Tolley,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:18:01.84,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,38,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,6,No,1,19,22,1,3,1,6.34,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,7,1,37,James Goldsby-West,Elliot Derby,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:18:33.087,0,Steventon CC Midweek XI,Bowl,North,Paul Eccleston,39,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,1,No,1,20,23,1,4,1,6.33,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,7,2,38,Paul Eccleston,Elliot Derby,4,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:20:17.01,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,43,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,2,No,1,15,12,1,4,2,6.32,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,7,3,39,Paul Eccleston,Elliot Derby,4,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:20:56.717,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,47,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,3,No,1,16,16,1,4,2,6.79,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,7,4,40,Paul Eccleston,Elliot Derby,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:20:56.873,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,48,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,4,No,1,17,17,1,4,2,7.23,7.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,7,5,41,James Goldsby-West,Elliot Derby,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:21:31.87,0,Steventon CC Midweek XI,Bowl,North,Paul Eccleston,49,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,5,No,1,21,24,1,4,1,7.20,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,7,6,42,Paul Eccleston,Elliot Derby,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:22:08,0,Steventon CC Midweek XI,Bowl,North,James Goldsby-West,50,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,6,No,1,18,18,1,4,2,7.17,7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,8,1,43,Paul Eccleston,T Cannon,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:22:54.08,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,50,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,1,No,1,19,18,1,1,2,7.14,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,8,2,44,Paul Eccleston,T Cannon,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:24:32.737,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,50,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,2,No,1,20,18,1,1,2,6.98,6.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,8,3,45,Paul Eccleston,T Cannon,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:24:51.04,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,51,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,3,No,1,21,19,1,1,2,6.82,6.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,8,4,46,James Goldsby-West,T Cannon,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:25:18.307,0,Steventon CC Midweek XI,Bowl,South,Paul Eccleston,52,0,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,4,No,1,22,25,1,1,1,6.80,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,8,5,47,Paul Eccleston,T Cannon,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:25:36.49,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,52,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,5,No,1,22,19,1,1,2,6.78,6.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,8,6,48,Paul Eccleston,T Cannon,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:25:59.13,0,Steventon CC Midweek XI,Bowl,South,James Goldsby-West,52,0,2,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,6,No,1,23,19,1,1,2,6.64,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steventon CC Midweek XI v Harwell International CC Midweek XI,15/05/2024,18:00,1,9,1,49,James Goldsby-West,Matthew Lindley,0,0,0,,,,,,,,,,,,,Bowled,James Goldsby-West,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240515 18:27:30.86,0,Steventon CC Midweek XI,Bowl,North,Paul Eccleston,52,1,1,,1,1,,Ian Royle,Harwell International CC Midweek XI won by 4 runs,Harwell International CC Midweek XI,Steventon CC Midweek XI,Harwell International CC Midweek XI,Steventon CC Midweek XI,Steventon CC,rebeccalake369@hotmail.co.uk,,,,,,,Yes,1,No,1,23,25,1,1,1,6.50,6.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
